Angola,"Eggs, hen, in shell",Emissions (CO2eq),8.8875,9.1489,9.4103,9.6717,9.9331,9.8743,9.92,9.9658,10.1161,10.2598,10.4559,10.6193,10.7826,10.946,11.1094,11.2728,11.4361,11.5995,11.7629,11.9262,12.0896,12.253,12.4164,12.5797,12.7431,12.7431,12.7431,12.7431,12.7431,4.9012,5.2606,4.9012,5.0319,5.0319,5.0319,5.1626,6.1951,5.1626,5.1365,5.2933,5.4893,5.7507,6.0121,6.1428,6.3389,5.2933,5.3586,5.3586,5.4893,5.5547,5.6527,5.6854,5.7181,6.6729
Angola,"Meat, pig",Emissions (CO2eq),82.0059,82.3236,82.8761,84.2574,84.8099,85.6386,86.1911,86.9307,87.8487,89.5112,91.7162,96.6888,103.5951,110.5015,117.4078,124.3142,131.2205,138.1268,158.8459,165.7522,172.6585,179.5649,186.4712,193.3776,200.2839,207.1903,212.7153,212.7153,221.0029,221.0029,222.3842,223.7655,221.0029,218.2404,221.0029,223.7655,226.528,223.7655,221.0029,221.0029,232.0531,262.441,276.2537,303.879,308.6568,344.4831,384.4678,429.0935,478.899,534.4857,590.072,651.4396,719.1891,794.0635
Antigua and Barbuda,"Meat, cattle",Emissions (CO2eq),5.7763,5.8431,6.0101,7.0117,7.0117,6.7613,7.0117,7.2622,7.763,7.8465,7.8465,7.8465,7.5126,7.2972,7.3456,7.5126,7.6795,9.8498,12.8549,15.0252,15.1921,16.5277,16.5277,16.5277,19.0319,19.0319,19.0319,19.0319,16.3607,16.8215,17.496,17.2956,17.7814,17.8833,17.2606,15.3591,14.8582,14.1904,13.162,12.4191,13.117,13.7096,14.0051,15.6078,17.0319,17.2506,14.9417,14.6913,14.8582,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,"Milk, whole fresh cow",Emissions (CO2eq),4.8627,5.0742,5.0742,5.9199,5.9199,5.7084,5.9199,6.3427,6.5541,6.5541,6.977,6.977,6.977,6.5541,6.5541,6.7656,6.7656,8.6684,11.2055,12.6854,12.474,12.8969,12.8969,12.8969,13.954,13.954,13.954,13.954,13.1083,12.5248,11.6706,11.9243,11.3091,11.1801,11.3344,12.2626,11.8397,11.6283,11.8736,12.0829,12.1421,11.8144,11.863,10.4676,8.6642,8.3872,11.734,12.2626,12.0512,10.5712,10.5712,10.5712,10.5712,10.5712
Antigua and Barbuda,"Meat, goat",Emissions (CO2eq),1.1777,1.1991,1.1777,1.2205,1.2098,1.1884,1.2205,1.2205,1.2419,1.2419,1.3061,1.3276,1.3918,1.468,1.4989,1.5417,1.6916,1.713,2.1412,2.5695,2.5695,2.5695,2.5695,2.5695,2.5695,2.6979,2.6979,2.6979,2.6979,2.6123,2.6123,2.6123,3.2118,3.8542,4.7107,5.3531,5.9954,6.4237,6.8519,7.2857,7.3872,7.4943,7.6014,7.7084,7.7084,7.7084,7.7084,6.8519,6.4237,5.7813,5.7813,5.7813,5.7813,5.7813
Antigua and Barbuda,"Meat, sheep",Emissions (CO2eq),0.9802,1.0187,0.9995,0.9802,1.1532,1.3454,1.4223,1.4992,1.5761,1.653,1.7299,1.8067,1.8836,2.1314,2.1143,1.9221,1.9028,1.8067,2.1143,2.3065,2.3065,2.3065,2.3065,2.3065,2.4026,2.4218,2.441,2.441,2.4218,2.3834,2.4026,2.4026,2.4026,2.4987,2.6909,2.8831,3.0753,3.2291,3.3252,3.4305,3.4597,3.5558,3.575,3.6519,3.6519,3.8441,3.8441,4.0363,4.2285,2.6909,2.6909,2.6909,2.6909,2.6909
Antigua and Barbuda,"Meat, chicken",Emissions (CO2eq),0.1086,0.1086,0.1128,0.1128,0.1086,0.1128,0.1128,0.117,0.1253,0.1253,0.1337,0.1421,0.1421,0.1462,0.1504,0.1546,0.1462,0.1546,0.1588,0.163,0.1671,0.1671,0.1671,0.188,0.1922,0.1922,0.1922,0.1922,0.1922,0.2173,0.2173,0.2173,0.2173,0.2173,0.2089,0.2006,0.234,0.2298,0.2674,0.2632,0.3008,0.2925,0.3259,0.3175,0.3593,0.3134,0.3551,0.3551,0.3551,0.2716,0.3134,0.3134,0.2716,0.2716
Antigua and Barbuda,"Eggs, hen, in shell",Emissions (CO2eq),0.1024,0.1084,0.1084,0.1144,0.1144,0.1144,0.1144,0.1205,0.1205,0.1205,0.1325,0.1325,0.1446,0.1506,0.1506,0.1506,0.1506,0.1626,0.1626,0.1626,0.1686,0.1807,0.1807,0.1927,0.1927,0.2048,0.2048,0.2048,0.2048,0.2289,0.2289,0.2289,0.2289,0.2289,0.2409,0.253,0.265,0.271,0.2771,0.2831,0.2891,0.3012,0.3132,0.3253,0.3253,0.3915,0.3915,0.3915,0.3915,0.512,0.512,0.512,0.512,0.512
Antigua and Barbuda,"Meat, pig",Emissions (CO2eq),0.5806,0.593,0.593,0.6177,0.6424,0.6918,0.7413,0.8154,0.8154,0.8401,1.1119,0.9142,0.9142,0.4448,0.3459,0.3459,0.5436,0.593,0.6671,0.6918,0.42,0.4448,0.5436,0.593,0.6177,0.6177,0.6177,0.6671,0.5436,0.5683,0.5683,0.593,0.593,0.593,0.6177,0.7413,0.8648,0.9883,1.1119,0.6177,0.6424,0.6424,0.6671,0.6918,0.6918,0.6918,0.6918,0.7413,0.7413,1.2354,1.2354,1.2354,1.2354,1.2354
Argentina,Cereals excluding rice,Emissions (CO2eq),1492.2176,1385.2247,1796.397,2082.8499,1531.0022,1774.4326,2011.0323,1802.0061,1927.8435,1941.6828,2137.4495,2001.5751,2188.4308,2137.5314,2114.4557,2377.0006,1976.6163,2356.6553,2273.4999,1920.4623,2561.7434,3010.35,2846.2686,2966.7382,2648.8159,2438.2627,2271.6552,2185.0805,1978.306,2121.2675,2118.7338,2512.0221,2610.3806,3129.6159,3153.7974,4516.0213,4602.4879,4364.3767,4399.0424,4860.7011,4695.0829,4505.3805,5497.8267,5821.1393,5187.7664,5649.3793,6998.6259,5556.9769,3772.1044,6243.156,6747.5254,5742.5298,6462.404,6829.5488
Argentina,"Rice, paddy",Emissions (CO2eq),285.5365,329.7216,325.8512,337.1549,424.9778,293.0145,387.4686,443.95,548.1328,638.6025,484.4361,520.7823,479.0879,518.5967,577.803,545.5478,566.441,593.2191,639.2456,515.5906,512.8226,712.0155,578.5929,808.9511,686.787,712.32,599.3685,582.4685,667.1184,735.2376,547.6199,899.7722,890.0578,913.0628,1190.1857,1269.4281,1464.0576,1372.362,1874.0029,1239.1184,1013.0579,841.5751,918.7495,1159.9227,1075.7546,1164.1805,1154.2217,1244.8135,1285.3104,1446.233,1731.4301,1574.5206,1563.8913,1629.0945
Argentina,"Meat, cattle",Emissions (CO2eq),67162.4574,67840.259,62803.6924,66528.0618,74138.6183,77296.0919,81665.0873,81812.0,76600.2735,77195.3365,78892.0976,82722.8451,86847.0975,87738.0293,89661.8105,92027.4248,97335.9935,92114.2502,90071.817,87872.7949,85367.6069,82805.3165,84791.9764,86142.5712,85226.0365,82800.3215,80307.8014,82516.4997,83476.4403,84216.012,83726.8596,84993.9813,84249.7351,84903.7502,83971.6027,81018.4914,79564.7238,76042.159,77724.6428,77169.8806,77465.3753,83222.6821,89943.5422,91560.0088,91709.4373,93479.2007,94361.513,92543.4922,87419.4942,78213.8686,76499.1909,79588.0362,81475.4181,82514.1385
Argentina,"Milk, whole fresh cow",Emissions (CO2eq),4793.5167,4741.1857,5002.8406,5128.4349,4814.4492,5233.0968,4835.3815,5149.3673,5055.1715,4605.1253,5295.894,5756.4066,5756.4066,5861.0685,6279.7162,6384.3781,5756.4066,5473.8193,6094.2553,6541.5804,6489.0401,6384.3782,6279.7162,6216.9191,6175.0543,6154.1219,6049.46,5923.8656,5442.4207,5023.773,4814.4491,4395.8014,4605.1252,4814.4491,4919.1111,4814.4491,5023.773,5233.0968,5233.0968,5128.4349,5128.4349,4500.4633,4186.4775,4186.4775,4395.8014,4814.449,4605.1252,4500.4634,4395.8014,4395.8014,4500.4633,4590.4726,4590.4726,4648.9959
Argentina,"Meat, goat",Emissions (CO2eq),1064.1189,1057.7341,1059.8624,1063.6932,1084.9756,1106.6836,1123.7095,1127.966,1136.4789,1144.9919,1153.5048,1162.0178,1170.5307,974.7888,851.2951,851.2951,744.8832,681.0361,638.4713,638.4713,638.4713,638.4713,617.1889,659.328,659.7537,659.7537,659.7537,681.0361,681.0361,702.3184,723.6008,744.8832,789.589,846.6023,754.9161,718.1951,729.5599,723.6008,724.1754,742.7975,720.749,851.2951,893.8598,893.8598,893.8598,893.8598,904.501,904.501,904.501,859.1772,910.8857,925.7834,931.104,936.4246
Argentina,"Meat, sheep",Emissions (CO2eq),9576.0601,9032.8899,8813.7759,9070.0469,9356.4695,9260.9953,9356.4695,8783.6244,8462.8006,8210.7793,7828.8826,7637.9343,7637.9343,6624.2704,6624.191,6584.8556,6725.1278,6396.579,6110.3474,5919.3991,5999.1574,5804.9461,5728.4507,5346.554,5489.7653,5569.3923,5489.7653,5569.3923,5603.3811,5455.587,5060.1315,4908.5185,3520.3621,3231.3427,2910.9313,2732.0891,2520.0982,2577.8028,2616.6417,2589.5652,2577.8028,2367.7596,2640.6248,2894.3952,2959.1267,3024.2401,3089.5444,3052.8823,2917.309,2868.9502,2812.8602,2730.5615,2783.0494,2806.9408
Argentina,"Meat, chicken",Emissions (CO2eq),34.1282,39.9196,23.5795,40.9538,34.6866,43.4359,28.9573,37.2308,37.2308,35.1624,34.335,37.2308,40.1265,55.8461,52.1231,52.9504,56.8803,50.9648,56.8803,153.4734,177.8803,162.988,176.2256,176.2256,186.1538,200.2187,227.5213,184.0854,172.5025,177.8803,175.3982,219.2478,244.0683,270.9571,289.5725,296.0259,296.1872,344.794,357.6221,364.034,361.4362,261.9349,292.2366,297.8047,283.3674,260.6153,260.971,252.6562,252.59,248.205,244.0683,263.511,268.8888,273.9147
Argentina,"Eggs, hen, in shell",Emissions (CO2eq),198.8914,169.5811,145.3552,145.3552,159.2029,140.5698,137.579,137.579,137.579,143.5607,143.5607,143.5607,131.5973,134.5881,132.1955,117.2412,104.9787,117.7198,129.5037,148.9442,137.579,147.1497,151.9351,151.9351,131.5973,141.168,143.5607,116.6431,151.3369,143.5607,147.1497,125.6156,113.6522,122.6247,119.6339,104.3208,116.0509,111.5646,122.9238,125.6156,135.3538,135.6708,133.7268,137.6388,158.5149,191.4142,196.8815,208.9047,209.0004,227.3044,245.2495,247.044,251.2312,255.9271
Argentina,"Meat, pig",Emissions (CO2eq),856.1818,695.1484,772.4308,768.6871,836.5124,904.3378,904.3378,768.6871,926.3966,994.7715,1107.8138,1017.38,1130.4222,932.9917,949.5546,933.0505,802.9868,767.1045,803.0519,859.1209,881.7293,881.7293,859.1209,859.1209,859.1209,904.3378,836.5124,755.4955,633.0364,542.6027,542.6027,587.8195,644.3407,746.0787,700.8618,700.8618,723.4702,791.2955,389.9957,395.6478,384.3435,361.7351,339.1267,336.8658,413.7345,510.9508,513.2117,513.2117,513.2117,718.7313,777.0529,863.3618,1086.4486,1155.3116
Australia,Cereals excluding rice,Emissions (CO2eq),1172.3971,1380.4341,1542.3665,1633.7931,1429.8484,2044.4401,1810.573,2575.1104,2114.4695,1864.1239,2032.4513,1961.4019,2487.2345,2401.6842,2475.8093,2665.1392,2578.2274,3290.306,3306.187,2836.2861,3399.9348,2769.78,4259.0065,4167.8243,3868.5784,3726.1252,3476.1697,3702.2545,3946.0239,3988.3668,3696.6431,4282.2205,4761.1328,4006.1966,5270.0008,6596.1696,6288.4441,7090.426,7678.3794,7072.374,7744.6312,6154.598,7624.1215,7702.3339,7559.2983,5729.0197,6133.7814,6835.396,6848.2882,7327.6011,8240.3802,8585.0477,8385.9761,9403.0409
Australia,"Rice, paddy",Emissions (CO2eq),141.0566,144.1601,157.3303,169.8298,176.4865,185.5231,212.8576,219.3441,241.1094,283.9877,290.2493,286.2882,320.4952,476.8498,530.3614,527.0679,648.8073,642.8009,779.5897,817.4092,754.0938,900.8506,546.8876,837.0214,866.3367,751.8002,676.4882,750.7563,696.1236,755.7957,641.2162,914.1571,893.2506,951.3469,930.5919,1061.5395,1196.9195,1022.2347,1096.5381,957.9678,1279.4259,1034.7826,334.955,480.0652,366.8859,720.7413,146.883,19.5565,61.1026,141.6034,551.6957,745.9417,828.8548,552.224
Australia,"Meat, cattle",Emissions (CO2eq),28804.248,30090.7847,31071.9084,32476.2619,32124.7791,30547.774,31281.1003,33385.4921,36408.1719,39616.7405,44256.7872,50428.5012,54006.8633,57867.2051,61871.5127,63195.8093,59679.5674,55440.3091,51205.718,49463.7531,47462.0871,46229.8812,42049.6533,41370.674,42542.4349,44041.2044,41058.366,41009.8733,42221.3252,43723.2637,44770.6502,45183.4013,45461.527,48726.8005,48603.0807,49788.1254,50417.7033,50395.3433,49645.2674,51665.7971,51925.986,52336.5967,50033.5608,51685.8377,53340.7633,53894.4759,53339.9502,52201.7314,53319.5254,51184.041,54715.7663,54310.4427,56108.2364,55748.5555
Australia,"Milk, whole fresh cow",Emissions (CO2eq),10454.1886,10679.0098,10788.1143,10176.4682,9958.2593,9614.4151,9525.1478,9237.5088,8926.7265,8837.4592,8599.4132,8480.3902,8371.2857,7838.9883,7786.0892,7753.0273,7187.6679,6797.5369,6351.2006,6179.2784,6013.9687,5984.213,5924.7015,5980.9067,5980.9067,5851.9652,5673.4306,5541.1828,5499.8487,5463.6162,5413.3157,5461.8342,5610.6129,5906.319,6020.3298,6229.2715,6536.3475,6810.7617,7124.8502,7177.7493,7194.2803,7019.052,6777.6303,6738.4916,6420.6307,6215.6466,5937.9262,5423.2343,5541.887,5134.5209,5252.6677,5621.8143,5581.8788,5546.0962
Australia,"Meat, goat",Emissions (CO2eq),9.9088,9.9088,9.9088,9.9088,9.9088,9.9088,9.9088,11.3951,12.5099,12.386,18.579,17.3404,17.3404,16.1018,17.3404,17.3404,19.8176,17.3404,16.1018,16.1018,17.3404,18.579,45.8282,19.8176,24.772,221.4619,229.1412,334.4223,324.5135,403.7839,438.4648,532.5985,478.1,470.6684,411.2155,448.3736,454.5666,427.3174,390.1593,471.907,530.1212,681.2306,626.7321,703.5254,842.2487,817.4767,619.3005,668.8446,842.2487,867.0207,867.0207,879.4067,879.4067,884.3612
Australia,"Meat, sheep",Emissions (CO2eq),47749.0439,49323.3134,49609.1449,51596.4894,53360.5509,49276.6623,51363.8141,52200.4372,54605.5503,56318.4973,55603.0881,50948.9627,43792.8542,45402.4561,47428.3705,46486.9512,42332.7932,41108.5298,41976.8575,42528.2446,42034.8274,43151.0521,41668.8289,43546.7286,46832.0836,45903.0589,46647.7408,47675.4169,50540.2061,53258.9372,51051.287,46349.3096,43190.3525,41459.9295,37798.6558,37878.1124,37600.3772,36744.4016,36107.9711,37076.2212,34683.1174,33202.5955,31040.4134,31676.8633,31626.0276,28468.4306,26805.5109,24999.859,22748.7768,21293.2123,22861.0719,23368.5875,23627.0052,22708.8415
Australia,"Meat, chicken",Emissions (CO2eq),22.9714,23.7384,27.2282,28.2253,25.6943,25.119,24.7355,22.5342,26.5187,30.2387,42.9401,91.7324,100.315,103.9581,93.3829,103.5904,104.9218,103.023,103.6401,122.3474,120.3174,115.2177,126.9373,129.2114,141.5255,146.8178,162.9975,195.9782,152.2787,179.7524,164.3627,189.2018,212.9249,214.9306,210.3708,239.0371,258.373,289.5551,298.6018,279.6149,294.1302,276.6696,271.9488,249.288,240.5596,300.8453,314.9081,283.285,317.5542,273.3946,297.7198,336.008,322.2712,318.5047
Australia,"Eggs, hen, in shell",Emissions (CO2eq),79.5275,80.6718,77.8111,78.6693,84.6767,85.5349,88.9678,95.1126,97.7502,109.3646,107.5796,95.0611,89.1394,97.5103,93.8825,90.9989,91.4394,90.2437,92.6235,84.9391,86.8921,85.4205,88.8648,80.5287,77.2217,78.0742,77.2732,77.0272,75.4824,74.8588,70.1272,61.4192,71.8894,75.3108,63.7822,76.7411,80.4372,80.3056,79.5961,68.7484,81.6787,73.5658,73.8804,72.4844,75.3795,91.1762,87.3715,84.4479,72.1125,67.1349,75.0133,76.5466,83.6354,82.658
Australia,"Meat, pig",Emissions (CO2eq),656.715,671.7658,585.4405,596.629,674.8919,710.075,733.2688,835.7495,915.99,975.0751,1052.9863,1300.4515,1324.9739,1018.5988,893.2979,883.3547,906.2862,901.3502,935.6048,1023.5458,987.7479,964.6115,1012.4768,1027.1699,1021.1003,1038.1445,1061.4797,1100.2158,1085.8342,1076.3927,1029.1896,1135.2681,1075.7772,1128.3135,1078.5223,1027.1341,1038.7568,1125.3537,1067.6224,1020.8682,1117.2225,1195.2818,1080.6323,1035.8247,1100.9602,1111.1242,1058.955,980.3969,935.7812,930.7309,929.073,869.1898,853.0193,938.3368
Austria,Cereals excluding rice,Emissions (CO2eq),419.6485,477.4229,490.9094,522.4158,586.2772,617.6039,678.9466,751.1148,808.4169,812.7087,904.7678,875.6172,882.5037,869.2059,826.4357,969.9466,919.6787,1039.6006,1015.9864,1078.7317,1055.3595,1039.3491,1069.5291,1117.5276,1146.6734,986.7343,952.2317,1022.555,923.236,988.7779,955.9961,879.2466,841.9093,864.9788,880.2612,920.0285,924.9073,910.9302,884.3937,844.7571,876.4291,1090.932,1675.9355,784.3982,785.5869,731.1433,671.5216,733.2376,678.5993,716.843,757.0434,703.6064,697.9305,753.4113
Austria,"Meat, cattle",Emissions (CO2eq),2292.013,2403.0495,2389.4252,2178.3317,2257.4053,2435.9279,2479.3327,2460.5281,2427.0289,2439.8159,2562.3871,2648.9126,2674.3628,2879.0509,2830.9464,2703.0439,2719.7006,2814.7447,2922.7833,2862.9967,2808.4614,2834.727,2846.8423,2977.963,3047.3476,3024.9499,3022.9441,2971.3629,3011.1291,3055.7315,3037.3783,3020.869,3120.3235,2784.2416,2878.6996,2962.9481,2901.1428,2697.9163,2658.3504,2731.3736,2809.8738,2763.9754,2690.2186,2719.6788,2675.7298,2675.5077,2683.2163,2675.302,2666.4522,2716.1202,2697.8799,2638.4573,2603.5566,2607.1032
Austria,"Milk, whole fresh cow",Emissions (CO2eq),4334.6105,4368.4167,4322.4819,4282.1789,4267.417,4240.6649,4362.4428,4337.1323,4227.8597,4142.2753,4076.9117,4012.2092,4014.5542,4007.5577,3944.662,3903.7285,3875.9731,3853.0614,3797.6005,3748.1828,3744.0618,3739.9484,3776.0535,3833.7556,3824.5948,3800.8258,3753.7416,3679.2517,3410.343,3396.8267,3326.7769,3233.3887,3144.3407,3091.786,2871.6493,2683.3391,2606.781,2751.4783,2730.5156,2579.8713,2351.6732,2306.3995,2264.1475,2144.6146,2078.4629,2049.0967,2022.3485,2027.5805,2046.2712,2053.0524,2041.6811,2025.889,2019.2192,2021.9699
Austria,"Meat, goat",Emissions (CO2eq),4.6431,7.1466,4.2058,4.2529,4.4329,2.0695,3.1018,3.6284,2.9776,1.7339,0.999,1.1178,1.2266,-0.2243,0.3023,0.2425,0.2575,0.8978,1.2167,-0.0642,2.3032,3.0545,2.8346,3.047,2.5649,3.0022,2.7116,2.9628,2.8569,3.2194,3.2991,3.2478,3.6905,4.1767,7.5956,3.7917,3.3912,5.9091,4.9842,8.8913,7.1405,4.3241,4.1812,7.7819,7.5045,7.4822,5.9559,7.8349,7.8642,8.9091,9.5644,9.5934,9.6651,9.5772
Austria,"Milk, whole fresh goat",Emissions (CO2eq),33.2771,27.8403,26.8092,23.9033,21.4661,20.8568,18.9117,16.9666,15.045,14.5294,13.5921,12.0922,10.6627,11.6001,10.3815,9.866,9.1864,7.8271,7.3116,8.249,5.2962,4.5697,4.5697,4.4526,4.4526,4.6363,4.4814,4.8957,4.7214,5.3201,5.4521,5.9746,5.7455,6.9022,4.0629,8.9164,9.3738,7.7627,7.7173,8.0411,9.1742,9.6082,9.3738,5.015,5.5071,5.4303,6.4897,6.34,6.7801,7.0704,7.2542,7.3634,7.4918,7.3116
Austria,"Meat, sheep",Emissions (CO2eq),46.8949,45.2065,41.0243,38.7413,39.4398,38.0038,36.8636,34.6787,33.8252,32.455,30.3102,30.0116,31.8019,36.3293,41.3116,45.3801,46.6606,48.4599,51.4051,52.3308,51.0907,52.0421,53.2786,57.7673,58.9482,65.0412,68.4735,69.7681,68.4495,76.8171,82.8124,83.7802,86.5876,89.3951,91.5991,97.7253,102.1314,102.92,96.4728,93.8646,95.5462,85.2269,81.1054,85.8276,86.1008,86.9424,82.511,93.4288,87.7073,90.9395,94.0718,94.8838,95.6853,93.5984
Austria,"Milk, whole fresh sheep",Emissions (CO2eq),2.5402,2.4273,2.2297,2.1168,2.145,2.0603,2.0039,1.891,1.8346,1.7499,1.637,1.637,1.7217,1.9757,2.2297,2.4555,2.5402,2.6248,2.7659,2.8224,2.7659,2.8224,2.8788,3.1329,3.1893,3.528,3.6973,3.782,3.6973,4.1489,4.4876,4.29,4.6569,4.8263,4.9674,5.3625,5.3625,5.3625,5.3625,5.3625,5.4639,5.2214,4.7981,6.0399,6.2375,4.9908,5.6535,5.73,6.3295,6.3509,7.087,7.0563,7.2318,7.2852
Austria,"Meat, chicken",Emissions (CO2eq),3.8924,4.9624,4.3167,7.3127,10.0901,9.4439,10.8381,11.1732,12.2959,13.746,17.8877,17.6654,16.5412,18.8288,19.3723,21.8716,22.7505,24.2966,29.7731,26.7114,22.8307,30.0484,29.2108,29.0432,28.3487,27.144,26.1158,27.2553,25.2833,28.1799,24.8881,23.2767,26.1504,26.2271,26.7259,27.8423,23.0772,29.9409,36.0335,34.4643,22.5631,25.2756,27.8999,27.1594,27.8155,36.2483,29.6839,30.1213,34.0308,38.0822,37.5988,37.8674,37.829,38.2932
Austria,"Eggs, hen, in shell",Emissions (CO2eq),85.867,84.6631,87.5603,82.6273,78.262,77.6552,77.8314,77.7531,79.1429,77.9097,73.192,74.6504,79.7889,69.7468,70.4808,71.0387,72.7124,75.4138,70.2557,73.7401,80.3468,76.5785,76.0304,74.4155,73.9946,72.086,72.3405,72.4286,68.5135,66.556,68.4352,66.6049,65.0878,66.096,61.6622,57.7471,60.6834,60.1549,40.5992,47.1177,50.8566,52.0409,50.4945,51.6298,53.3427,54.341,57.0913,57.9331,54.1257,56.0245,60.6834,62.4452,63.0324,63.8058
Austria,"Meat, pig",Emissions (CO2eq),739.0749,740.3233,704.3723,722.986,732.2293,652.2694,688.7294,724.9308,764.9576,790.2112,851.6354,764.1797,804.8745,813.2402,869.4619,910.5624,958.5913,913.259,990.5644,989.8361,916.2483,991.2108,984.1939,959.3611,995.4419,970.5438,939.537,975.7506,957.6761,932.668,899.3574,919.5481,897.1523,944.3058,921.8588,916.2174,905.7281,909.7147,941.9597,848.188,847.1882,850.5143,817.201,779.7855,793.3874,781.2888,776.1112,812.4155,757.519,775.5003,774.8054,742.8533,737.4767,715.8907
Bahamas,Cereals excluding rice,Emissions (CO2eq),0.02,0.0253,0.0338,0.0401,0.0475,0.1027,0.1221,0.1425,0.1434,0.1638,0.1662,0.1866,0.223,0.1795,0.1705,0.1835,0.1975,0.1675,0.1671,0.1845,0.1845,0.1685,0.1479,0.1501,0.1346,0.1346,0.1252,0.1178,0.1178,0.0852,0.1149,0.0882,0.0611,0.0493,0.0493,0.0668,0.0536,0.0539,0.0524,0.0444,0.0935,0.0239,0.0255,0.0261,0.0264,0.0273,0.0281,0.0331,0.037,0.0395,0.0403,0.0404,0.041,0.0419
Bahamas,"Meat, cattle",Emissions (CO2eq),3.3389,3.3389,3.3389,4.0067,3.9232,3.8565,3.8064,3.172,2.8381,2.4207,2.3372,1.803,1.6695,1.3356,1.3356,1.1686,0.9182,0.8347,0.7513,0.6678,0.5008,0.5008,0.5843,0.5843,0.6678,0.6678,0.5843,0.5008,0.5008,0.5526,0.4174,0.394,0.3339,0.3656,0.404,0.3038,0.2755,0.2654,0.1519,0.0902,0.1703,0.0835,0.0835,0.0835,0.0,0.0835,0.0668,0.0835,0.0668,0.0501,0.0334,0.0167,0.0167,0.0167
Bahamas,"Milk, whole fresh cow",Emissions (CO2eq),2.0932,2.0932,2.0932,2.3026,2.4072,2.4072,2.3444,2.3026,2.3026,2.1979,2.3026,2.3444,2.0932,2.0932,1.8839,1.8839,1.7793,1.5699,1.5699,1.4653,1.4653,1.4653,1.5699,1.5699,1.6746,1.6746,1.5699,1.4653,1.4653,1.4004,1.3606,1.3899,1.2559,1.1513,1.168,1.189,1.2245,1.2371,1.2643,1.2873,1.2141,1.2559,1.3606,1.4653,1.5699,1.4653,1.4862,1.4653,1.4862,1.5071,1.5281,1.549,1.549,1.549
Bahamas,"Meat, goat",Emissions (CO2eq),1.4915,1.4915,1.4915,1.4915,1.4915,1.5022,1.5128,1.4915,1.4489,1.4489,1.4489,1.4489,1.4276,1.4063,1.385,1.385,1.385,1.3837,1.385,1.3914,1.4063,1.4063,1.4105,1.4169,1.4212,1.4276,1.4276,1.4318,1.4361,1.4382,1.4382,1.4404,1.4425,1.4446,1.4915,1.8591,1.8644,1.8644,1.5893,1.5086,1.5026,1.4702,1.5128,1.598,1.5415,1.3004,1.599,1.5393,1.5723,1.6658,1.7898,1.8537,1.8431,1.8317
Bahamas,"Milk, whole fresh goat",Emissions (CO2eq),1.4915,1.4915,1.4915,1.4915,1.4915,1.4915,1.4915,1.4915,1.4915,1.4915,1.4702,1.4702,1.4702,1.4702,1.4489,1.4489,1.4382,1.4382,1.4382,1.4382,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4489,1.4915,1.4915,1.4915,1.4915,1.4915,1.385,1.4489,1.4489,1.4702,1.4915,1.5481,1.7892,1.4905,1.5503,1.5173,1.4237,1.2997,1.3424,1.353,1.3644
Bahamas,"Meat, sheep",Emissions (CO2eq),4.2054,4.2054,4.2054,4.3966,4.3584,4.3775,4.4157,4.2054,3.8231,3.8231,3.632,3.4408,3.0585,2.8673,2.6762,2.485,2.2939,2.0922,2.0071,2.0071,1.9116,1.816,1.7204,1.6248,1.5292,1.5292,1.4337,1.4337,1.4337,1.3763,1.3381,1.2807,1.2425,1.2028,1.2425,1.1708,1.1756,1.1756,1.081,1.2028,1.2268,1.1469,1.233,1.2425,1.2425,1.2425,1.2425,1.2425,1.2425,1.2425,1.2425,1.2616,1.2616,1.2616
Bahamas,"Meat, chicken",Emissions (CO2eq),2.2019,2.3273,2.4067,2.486,3.0083,3.7729,3.8983,3.4052,2.8036,2.486,2.8036,2.7242,3.8147,3.8941,3.61,6.4554,7.2743,5.4108,4.0194,4.596,6.4637,5.8495,5.5069,5.837,5.837,5.8286,6.2339,6.4345,7.2701,7.6754,6.0375,6.8314,6.8314,5.5988,10.8634,14.958,11.9706,19.0109,8.9623,9.3258,9.7353,9.9316,11.9079,11.9998,11.9998,11.9915,11.979,11.9706,11.9581,11.9497,11.9497,11.9497,11.9497,11.9497
Bahamas,"Eggs, hen, in shell",Emissions (CO2eq),0.1385,0.1385,0.1446,0.1506,0.1807,0.2229,0.2229,0.2108,0.1747,0.1506,0.1747,0.1686,0.2229,0.2289,0.2168,0.3313,0.3554,0.3313,0.2289,0.3012,0.3192,0.3012,0.3132,0.3192,0.3192,0.3313,0.3493,0.3614,0.3614,0.3795,0.3313,0.3915,0.3915,0.3614,0.6023,0.7228,0.8131,0.9035,0.9336,0.7107,0.7228,0.7408,0.7529,0.771,0.771,0.783,0.8011,0.8131,0.8312,0.8432,0.8432,0.8432,0.8432,0.8432
